id,type,timingData.startTimeInNanos,timingData.endTimeInNanos,timingData.responseTime,timingData.processingTime,timingData.selfTime,timingData.suspensionTime,timingData.cpuTime,timingData.waitTime,timingData.diskIOTime,timingData.networkIOTime,timingData.syncTime,timingData.totalExecutionTime,purePathsData.infoData.serviceId,purePathsData.infoData.serviceName,purePathsData.infoData.dimension,purePathsData.infoData.callURI,purePathsData.infoData.traceIdHex,purePathsData.infoData.callStartTime,purePathsData.infoData.multiplicity,purePathsData.infoData.failed,purePathsData.infoData.serviceType,purePathsData.infoData.technologyType,purePathsData.infoData.callFlawBits,purePathsData.infoData.anyFlaws,purePathsData.infoData.external,purePathsData.infoData.autoSensorDataExists,purePathsData.infoData.pgName,purePathsData.infoData.pgiName,purePathsData.infoData.pgiId,purePathsData.infoData.serverEntryPoint,purePathsData.timingData.startTimeInNanos,purePathsData.timingData.endTimeInNanos,purePathsData.timingData.responseTime,purePathsData.timingData.processingTime,purePathsData.timingData.selfTime,purePathsData.timingData.suspensionTime,purePathsData.timingData.cpuTime,purePathsData.timingData.waitTime,purePathsData.timingData.diskIOTime,purePathsData.timingData.networkIOTime,purePathsData.timingData.syncTime,purePathsData.databaseData.sqlFetchesPerExecution,purePathsData.databaseData.sqlRowsReturnedPerExecution,purePathsData.childCallsData.callsToDatabases,purePathsData.childCallsData.callsToServices,purePathsData.childCallsData.timeSpentInCallsToDatabases,purePathsData.childCallsData.timeSpentInCallsToServices,purePathsData.requestData.httpCode,purePathsData.requestData.httpCodeValid,purePathsData.requestAttributesData.requestAttributesCount,purePathsData.type,traceData
11984365Z1X93X0X1193349419X20260602111645Y0Y0.session,PurePath,1780410936847213000,1780410936912898000,65685,65685,54234,0,33843,0,0,20042,0,54234,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11984365Z1X93X0X1193349419X20260602111645Y0Y0.session,6bc5538377c443ed5865923a7d3cef16,1780410936847,2,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-br7rr),PROCESS_GROUP_INSTANCE-CD32EF9D406465C6,false,1780410936847213000,1780410936912898000,65685,65685,54234,0,33843,0,0,20042,0,0,0,2,1,6972,14719,200,true,3,PurePath,,
71240876Z1X110X0X1739283441X20260602110239Y0Y0.session,PurePath,1780410936693088000,1780410936782842000,89754,89754,9126,0,6734,82965,0,0,0,89699,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,71240876Z1X110X0X1739283441X20260602110239Y0Y0.session,bc6db2afbe480beecc89f8efc3ac4c9f,1780410936693,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-zb2ph),PROCESS_GROUP_INSTANCE-7A4060CF400490E0,false,1780410936693088000,1780410936782842000,89754,89754,9126,0,6734,82965,0,0,0,0,0,0,1,0,83653,200,true,0,PurePath,,
44759878Z1X104X0X1492934920X20260602111029Y0Y0.session,PurePath,1780410936675195000,1780410936740970000,65775,65775,65792,0,33121,0,0,11523,0,65792,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,44759878Z1X104X0X1492934920X20260602111029Y0Y0.session,5cfb6ff319bac5c2c8db27a558a91f91,1780410936675,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-r5c52),PROCESS_GROUP_INSTANCE-715A9E4EF292F76E,false,1780410936675195000,1780410936740970000,65775,65775,65792,0,33121,0,0,11523,0,0,0,2,1,8978,11954,200,true,3,PurePath,,
41210108Z1X101X0X2153161210X20260602105825Y0Y0.session,PurePath,1780410936666227000,1780410936749627000,83400,83400,83418,3821,37954,0,0,37410,0,83418,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,41210108Z1X101X0X2153161210X20260602105825Y0Y0.session,2739e9c58734ea954b89cdad26b987b5,1780410936666,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-wmsq9),PROCESS_GROUP_INSTANCE-07F9E5EC76EDD8C4,false,1780410936666227000,1780410936749627000,83400,83400,83418,3821,37954,0,0,37410,0,0,0,2,1,10891,17647,200,true,3,PurePath,,
14262685Z1X61X0X1855616270X20260602111310Y0Y0.session,PurePath,1780410936654325000,1780410936723268000,68943,68943,68971,0,35995,20792,0,0,0,68971,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,14262685Z1X61X0X1855616270X20260602111310Y0Y0.session,9a7fee4caf04816bba2547bbbe4e17c4,1780410936654,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rv2vv),PROCESS_GROUP_INSTANCE-62921E4DDD259931,false,1780410936654325000,1780410936723268000,68943,68943,68971,0,35995,20792,0,0,0,0,0,2,1,6555,12270,200,true,3,PurePath,,
12380634Z1X35X0X1223360959X20260602111656Y0Y0.session,PurePath,1780410936648225000,1780410936721459000,73234,73234,73255,4724,35047,19962,0,0,0,73255,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12380634Z1X35X0X1223360959X20260602111656Y0Y0.session,da2425250ae41416ed9a3568784a3b23,1780410936648,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410936648225000,1780410936721459000,73234,73234,73255,4724,35047,19962,0,0,0,0,0,2,1,7655,13874,200,true,3,PurePath,,
14844607Z1X16X0X173601740X20260602113543Y0Y0.session,PurePath,1780410936647082000,1780410936972734000,325652,325652,11465,0,7404,317919,0,0,0,325323,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,14844607Z1X16X0X173601740X20260602113543Y0Y0.session,0fc0ac3eec6d151c178ec02548c6f601,1780410936647,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-hq4nv),PROCESS_GROUP_INSTANCE-469FC0E01EC4F551,false,1780410936647082000,1780410936972734000,325652,325652,11465,0,7404,317919,0,0,0,0,0,0,1,0,318618,200,true,0,PurePath,,
22942407Z1X7X0X15494628X20260602113608Y0Y0.session,PurePath,1780410936545200000,1780410936617341000,72141,72141,72163,0,36467,0,0,35532,0,72163,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,22942407Z1X7X0X15494628X20260602113608Y0Y0.session,6a1eea38000000008dde9ad3bca75e51,1780410936545,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410936545200000,1780410936617341000,72141,72141,72163,0,36467,0,0,35532,0,0,0,2,1,6346,18371,200,true,2,PurePath,,
53262310Z1X45X0X2205211559X20260602110032Y0Y0.session,PurePath,1780410936518322000,1780410936601157000,82835,82835,82860,4319,38424,0,0,39846,0,82860,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,53262310Z1X45X0X2205211559X20260602110032Y0Y0.session,257e09ea6d5f6927ec9ad1b2fad592ed,1780410936518,8,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410936518322000,1780410936601157000,82835,82835,82860,4319,38424,0,0,39846,0,0,0,2,1,5831,22956,200,true,2,PurePath,,
12072572Z1X93X0X2345029217X20260602104646Y0Y0.session,PurePath,1780410936414198000,1780410936495623000,81425,81425,81444,7544,41721,18401,398,0,0,81444,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12072572Z1X93X0X2345029217X20260602104646Y0Y0.session,3791fdb79aeafb6358cc3816fc972bf6,1780410936414,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410936414198000,1780410936495623000,81425,81425,81444,7544,41721,18401,398,0,0,0,0,2,1,9371,17541,200,true,2,PurePath,,
12930574Z1X61X0X2994940772X20260602104305Y0Y0.session,PurePath,1780410936409388000,1780410936500713000,91325,91325,91344,3772,40956,14539,0,24966,0,91344,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12930574Z1X61X0X2994940772X20260602104305Y0Y0.session,2fc206a4fc7a4d6426a837c7e4631c6a,1780410936409,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410936409388000,1780410936500713000,91325,91325,91344,3772,40956,14539,0,24966,0,0,0,2,1,6253,25351,200,true,2,PurePath,,
97884134Z1X59X0X1175415680X20260602111355Y0Y0.session,PurePath,1780410936349141000,1780410936420188000,71047,71047,71062,4002,34401,0,0,32308,0,71062,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,97884134Z1X59X0X1175415680X20260602111355Y0Y0.session,c6e1b951d5224e6f184d7534eed5fa0f,1780410936349,4,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780410936349141000,1780410936420188000,71047,71047,71062,4002,34401,0,0,32308,0,0,0,2,1,6553,16937,200,true,2,PurePath,,
88196713Z1X101X0X1887852471X20260602105825Y0Y0.session,PurePath,1780410936311055000,1780410936392899000,81844,81844,15292,0,7921,73819,0,0,0,81740,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,88196713Z1X101X0X1887852471X20260602105825Y0Y0.session,bfe75bb5ef4fed1e7b2af8267bcf1fda,1780410936311,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-b7dtx),PROCESS_GROUP_INSTANCE-4CFAE2BC3B4314F7,false,1780410936311055000,1780410936392899000,81844,81844,15292,0,7921,73819,0,0,0,0,0,0,1,0,76022,200,true,0,PurePath,,
82995447Z1X60X0X834812623X20260602112758Y0Y0.session,PurePath,1780410936237192000,1780410936325730000,88538,88538,88556,0,34648,0,0,36138,0,88556,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,82995447Z1X60X0X834812623X20260602112758Y0Y0.session,e0df0e0ecf77ac0ba8ff2382aac4bd4b,1780410936237,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780410936237192000,1780410936325730000,88538,88538,88556,0,34648,0,0,36138,0,0,0,2,1,6799,36449,200,true,2,PurePath,,
17656667Z1X67X0X177180467X20260602111335Y0Y0.session,PurePath,1780410936236076000,1780410936324405000,88329,88329,9844,0,7578,80655,0,0,0,88233,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,17656667Z1X67X0X177180467X20260602111335Y0Y0.session,11af7d8de484cecec1ce861bae887fff,1780410936236,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-b5vk7),PROCESS_GROUP_INSTANCE-C4AE78AFDEDCC696,false,1780410936236076000,1780410936324405000,88329,88329,9844,0,7578,80655,0,0,0,0,0,0,1,0,81354,200,true,0,PurePath,,
38405056Z1X107X0X3428394329X20260602105202Y0Y0.session,PurePath,1780410935983232000,1780410936082448000,99216,99216,99239,0,37145,0,0,42111,0,99239,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,38405056Z1X107X0X3428394329X20260602105202Y0Y0.session,b4fc756ffb06f726b7f1e2f1d25d9ae8,1780410935983,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780410935983232000,1780410936082448000,99216,99216,99239,0,37145,0,0,42111,0,0,0,2,1,8618,42616,200,true,2,PurePath,,
16332083Z1X101X0X43372854X20260602112821Y0Y0.session,PurePath,1780410935810294000,1780410936081572000,271278,271278,271278,0,7686,0,0,263394,0,271278,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,consultaCpfRfb@_@/consultaCpfRfb/<masked>,16332083Z1X101X0X43372854X20260602112821Y0Y0.session,309792b4fb1d2d98ae905b8e6db7d2af,1780410935810,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,true,1780410935810294000,1780410936081572000,271278,271278,271278,0,7686,0,0,263394,0,0,0,0,1,0,263703,200,true,3,PurePath,,
83314021Z1X60X0X2097743738X20260602105754Y0Y0.session,PurePath,1780410935484211000,1780410935564088000,79877,79877,79904,7846,41264,13741,0,4201,0,79904,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,83314021Z1X60X0X2097743738X20260602105754Y0Y0.session,5b1d9f90ca96d353f537347b78bbe012,1780410935484,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410935484211000,1780410935564088000,79877,79877,79904,7846,41264,13741,0,4201,0,0,0,2,1,7978,12640,200,true,2,PurePath,,
86281800Z1X14X0X1646651933X20260602111927Y0Y0.session,PurePath,1780410935428243000,1780410935502388000,74145,74145,74170,0,38511,0,0,35526,0,74170,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,86281800Z1X14X0X1646651933X20260602111927Y0Y0.session,b38ee22c06fe79c412b9f703287898bc,1780410935428,16,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-br7rr),PROCESS_GROUP_INSTANCE-CD32EF9D406465C6,false,1780410935428243000,1780410935502388000,74145,74145,74170,0,38511,0,0,35526,0,0,0,2,1,6769,16652,200,true,2,PurePath,,
11714044Z1X7X0X15494880X20260602113608Y0Y0.session,PurePath,1780410935323185000,1780410935396342000,73157,73157,73176,3755,35431,0,0,0,0,73176,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11714044Z1X7X0X15494880X20260602113608Y0Y0.session,aed8ae52673475b546a2e46d5eefac50,1780410935323,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410935323185000,1780410935396342000,73157,73157,73176,3755,35431,0,0,0,0,0,0,2,1,6849,16760,200,true,2,PurePath,,
10454031Z1X104X0X1492935234X20260602111029Y0Y0.session,PurePath,1780410935296198000,1780410935381074000,84876,84876,84896,3755,40897,0,0,39447,0,84896,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,10454031Z1X104X0X1492935234X20260602111029Y0Y0.session,b8bba07e62244571af7ef096de757bf6,1780410935296,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780410935296198000,1780410935381074000,84876,84876,84896,3755,40897,0,0,39447,0,0,0,2,1,6154,21119,200,true,2,PurePath,,
12097711Z1X65X0X1961581842X20260602105822Y0Y0.session,PurePath,1780410935294187000,1780410935367516000,73329,73329,73347,0,33592,0,0,20593,0,73347,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12097711Z1X65X0X1961581842X20260602105822Y0Y0.session,2e903077984a096be03412297911e54a,1780410935294,16,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-r5c52),PROCESS_GROUP_INSTANCE-715A9E4EF292F76E,false,1780410935294187000,1780410935367516000,73329,73329,73347,0,33592,0,0,20593,0,0,0,2,1,6601,21000,200,true,2,PurePath,,
44328175Z1X16X0X1782324812X20260602110538Y0Y0.session,PurePath,1780410935232224000,1780410935345176000,112952,112952,112982,5055,48283,0,0,39681,0,112982,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,44328175Z1X16X0X1782324812X20260602110538Y0Y0.session,f1b6108efc40be58c7b4f5ef86137d94,1780410935232,2,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780410935232224000,1780410935345176000,112952,112952,112982,5055,48283,0,0,39681,0,0,0,2,1,7765,40203,200,true,2,PurePath,,
12049461Z1X24X0X2274042091X20260602104849Y0Y0.session,PurePath,1780410935124423000,1780410935199122000,74699,74699,74724,4316,40237,15051,0,0,0,74724,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12049461Z1X24X0X2274042091X20260602104849Y0Y0.session,6a1eea3600000000f34032fced305df1,1780410935124,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410935124423000,1780410935199122000,74699,74699,74724,4316,40237,15051,0,0,0,0,0,2,1,6191,15102,200,true,2,PurePath,,
10866422Z1X24X0X2274041828X20260602104849Y0Y0.session,PurePath,1780410934931199000,1780410935020666000,89467,89467,89487,0,36245,0,0,52808,0,89487,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,10866422Z1X24X0X2274041828X20260602104849Y0Y0.session,74c67b97481a20087723f43464f658de,1780410934931,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410934931199000,1780410935020666000,89467,89467,89487,0,36245,0,0,52808,0,0,0,2,1,13841,24886,200,true,2,PurePath,,
18360748Z1X30X0X277627633X20260602111838Y0Y0.session,PurePath,1780410934899074000,1780410934981529000,82455,82455,9952,0,7052,75314,0,0,0,82366,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,18360748Z1X30X0X277627633X20260602111838Y0Y0.session,6bc8db8aa22de548e4a55706ac627bb9,1780410934899,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-cwwlt),PROCESS_GROUP_INSTANCE-220C027C032583C3,false,1780410934899074000,1780410934981529000,82455,82455,9952,0,7052,75314,0,0,0,0,0,0,1,0,75988,200,true,0,PurePath,,
14085620Z1X107X0X192440884X20260602112212Y0Y0.session,PurePath,1780410934895076000,1780410934965098000,70022,70022,9923,0,7678,62040,0,0,0,69718,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,14085620Z1X107X0X192440884X20260602112212Y0Y0.session,0bb501e3913181c8442267637b6116db,1780410934895,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-b26wv),PROCESS_GROUP_INSTANCE-3F8608DC41365072,false,1780410934895076000,1780410934965098000,70022,70022,9923,0,7678,62040,0,0,0,0,0,0,1,0,62881,200,true,0,PurePath,,
41038413Z1X24X0X2274041563X20260602104849Y0Y0.session,PurePath,1780410934799153000,1780410934868456000,69303,69303,69319,2827,33435,0,0,32957,0,69319,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,41038413Z1X24X0X2274041563X20260602104849Y0Y0.session,f0375ff43af6c523994352d5edeeaa61,1780410934799,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780410934799153000,1780410934868456000,69303,69303,69319,2827,33435,0,0,32957,0,0,0,2,1,5562,20084,200,true,2,PurePath,,
14807077Z1X80X0X265992766X20260602112900Y0Y0.session,PurePath,1780410934712067000,1780410934793501000,81434,81434,9617,0,7167,74189,0,0,0,81356,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,14807077Z1X80X0X265992766X20260602112900Y0Y0.session,981d918f67802b8e6235c0284e8c49be,1780410934712,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-zb2ph),PROCESS_GROUP_INSTANCE-7A4060CF400490E0,false,1780410934712067000,1780410934793501000,81434,81434,9617,0,7167,74189,0,0,0,0,0,0,1,0,75015,200,true,0,PurePath,,
14873938Z1X87X0X909589558X20260602112230Y0Y0.session,PurePath,1780410934532181000,1780410934607782000,75601,75601,75624,3453,38420,8639,0,8618,0,75624,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,14873938Z1X87X0X909589558X20260602112230Y0Y0.session,32c90231d88873ecbe39978a622b871c,1780410934532,4,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780410934532181000,1780410934607782000,75601,75601,75624,3453,38420,8639,0,8618,0,0,0,2,1,6689,16729,200,true,2,PurePath,,
78373406Z1X7X0X15494126X20260602113608Y0Y0.session,PurePath,1780410934496190000,1780410934560754000,64564,64564,64584,0,34839,0,0,29655,0,64584,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,78373406Z1X7X0X15494126X20260602113608Y0Y0.session,66c60c098de8ff09dde7309f155459d3,1780410934496,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780410934496190000,1780410934560754000,64564,64564,64584,0,34839,0,0,29655,0,0,0,2,1,7684,11462,200,true,2,PurePath,,
89140316Z1X7X0X15494377X20260602113608Y0Y0.session,PurePath,1780410934444218000,1780410934513035000,68817,68817,68839,0,39182,0,0,29507,0,68839,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,89140316Z1X7X0X15494377X20260602113608Y0Y0.session,cbbcbebabc75837366bc3d24e4adc532,1780410934444,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780410934444218000,1780410934513035000,68817,68817,68839,0,39182,0,0,29507,0,0,0,2,1,6639,12637,200,true,2,PurePath,,
